cell_type,enhancer_id,chr,genomic_position,signal_value,region_type,distance_from_enhancer,enhancer_start,enhancer_end,extended_start,extended_end
19_MB_Glut,AiE2135m,chr4,119045846,0.0175800919532775,downstream_flanking,338,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045847,0.0175800919532775,downstream_flanking,339,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045848,0.0175800919532775,downstream_flanking,340,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045849,0.0175800919532775,downstream_flanking,341,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045850,0.015068651176989,downstream_flanking,342,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045851,0.015068651176989,downstream_flanking,343,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045852,0.015068651176989,downstream_flanking,344,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045853,0.015068651176989,downstream_flanking,345,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045854,0.015068651176989,downstream_flanking,346,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045855,0.015068651176989,downstream_flanking,347,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045856,0.015068651176989,downstream_flanking,348,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045857,0.015068651176989,downstream_flanking,349,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045858,0.015068651176989,downstream_flanking,350,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045859,0.015068651176989,downstream_flanking,351,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045860,0.0175800919532775,downstream_flanking,352,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045861,0.0175800919532775,downstream_flanking,353,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045862,0.0175800919532775,downstream_flanking,354,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045863,0.0175800919532775,downstream_flanking,355,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045864,0.0175800919532775,downstream_flanking,356,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045865,0.0175800919532775,downstream_flanking,357,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045866,0.0175800919532775,downstream_flanking,358,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045867,0.0175800919532775,downstream_flanking,359,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045868,0.0175800919532775,downstream_flanking,360,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045869,0.0175800919532775,downstream_flanking,361,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045870,0.002511441707611,downstream_flanking,362,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045871,0.002511441707611,downstream_flanking,363,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045872,0.002511441707611,downstream_flanking,364,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045873,0.002511441707611,downstream_flanking,365,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045874,0.002511441707611,downstream_flanking,366,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045875,0.002511441707611,downstream_flanking,367,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045876,0.002511441707611,downstream_flanking,368,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045877,0.002511441707611,downstream_flanking,369,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045878,0.002511441707611,downstream_flanking,370,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045879,0.002511441707611,downstream_flanking,371,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045880,0.0678089261054992,downstream_flanking,372,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045881,0.0678089261054992,downstream_flanking,373,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045882,0.0678089261054992,downstream_flanking,374,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045883,0.0678089261054992,downstream_flanking,375,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045884,0.0678089261054992,downstream_flanking,376,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045885,0.0678089261054992,downstream_flanking,377,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045886,0.0678089261054992,downstream_flanking,378,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045887,0.0678089261054992,downstream_flanking,379,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045888,0.0678089261054992,downstream_flanking,380,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045889,0.0678089261054992,downstream_flanking,381,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045890,0.0452059507369995,downstream_flanking,382,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045891,0.0452059507369995,downstream_flanking,383,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045892,0.0452059507369995,downstream_flanking,384,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045893,0.0452059507369995,downstream_flanking,385,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045894,0.0452059507369995,downstream_flanking,386,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045895,0.0452059507369995,downstream_flanking,387,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045896,0.0452059507369995,downstream_flanking,388,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045897,0.0452059507369995,downstream_flanking,389,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045898,0.0452059507369995,downstream_flanking,390,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045899,0.0452059507369995,downstream_flanking,391,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045900,0.0050228834152221,downstream_flanking,392,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045901,0.0050228834152221,downstream_flanking,393,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045902,0.0050228834152221,downstream_flanking,394,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045903,0.0050228834152221,downstream_flanking,395,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045904,0.0050228834152221,downstream_flanking,396,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045905,0.0050228834152221,downstream_flanking,397,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045906,0.0050228834152221,downstream_flanking,398,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045907,0.0050228834152221,downstream_flanking,399,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045908,0.0050228834152221,downstream_flanking,400,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045909,0.0050228834152221,downstream_flanking,401,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045910,0.0226029753684997,downstream_flanking,402,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045911,0.0226029753684997,downstream_flanking,403,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045912,0.0226029753684997,downstream_flanking,404,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045913,0.0226029753684997,downstream_flanking,405,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045914,0.0226029753684997,downstream_flanking,406,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045915,0.0226029753684997,downstream_flanking,407,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045916,0.0226029753684997,downstream_flanking,408,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045917,0.0226029753684997,downstream_flanking,409,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045918,0.0226029753684997,downstream_flanking,410,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045919,0.0226029753684997,downstream_flanking,411,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045920,0.0175800919532775,downstream_flanking,412,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045921,0.0175800919532775,downstream_flanking,413,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045922,0.0175800919532775,downstream_flanking,414,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045923,0.0175800919532775,downstream_flanking,415,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045924,0.0175800919532775,downstream_flanking,416,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045925,0.0175800919532775,downstream_flanking,417,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045926,0.0175800919532775,downstream_flanking,418,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045927,0.0175800919532775,downstream_flanking,419,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045928,0.0175800919532775,downstream_flanking,420,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045929,0.0175800919532775,downstream_flanking,421,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045930,0.0351601839065551,downstream_flanking,422,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045931,0.0351601839065551,downstream_flanking,423,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045932,0.0351601839065551,downstream_flanking,424,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045933,0.0351601839065551,downstream_flanking,425,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045934,0.0351601839065551,downstream_flanking,426,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045935,0.0351601839065551,downstream_flanking,427,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045936,0.0351601839065551,downstream_flanking,428,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045937,0.0351601839065551,downstream_flanking,429,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045938,0.0351601839065551,downstream_flanking,430,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045939,0.0351601839065551,downstream_flanking,431,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045940,0.0577631630003452,downstream_flanking,432,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045941,0.0577631630003452,downstream_flanking,433,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045942,0.0577631630003452,downstream_flanking,434,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045943,0.0577631630003452,downstream_flanking,435,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045944,0.0577631630003452,downstream_flanking,436,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045945,0.0577631630003452,downstream_flanking,437,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045946,0.0577631630003452,downstream_flanking,438,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045947,0.0577631630003452,downstream_flanking,439,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045948,0.0577631630003452,downstream_flanking,440,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045949,0.0577631630003452,downstream_flanking,441,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045950,0.0226029753684997,downstream_flanking,442,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045951,0.0226029753684997,downstream_flanking,443,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045952,0.0226029753684997,downstream_flanking,444,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045953,0.0226029753684997,downstream_flanking,445,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045954,0.0226029753684997,downstream_flanking,446,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045955,0.0226029753684997,downstream_flanking,447,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045956,0.0226029753684997,downstream_flanking,448,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045957,0.0226029753684997,downstream_flanking,449,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045958,0.0226029753684997,downstream_flanking,450,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045959,0.0226029753684997,downstream_flanking,451,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045960,0.0200915336608886,downstream_flanking,452,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045961,0.0200915336608886,downstream_flanking,453,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045962,0.0200915336608886,downstream_flanking,454,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045963,0.0200915336608886,downstream_flanking,455,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045964,0.0200915336608886,downstream_flanking,456,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045965,0.0200915336608886,downstream_flanking,457,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045966,0.0200915336608886,downstream_flanking,458,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045967,0.0200915336608886,downstream_flanking,459,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045968,0.0200915336608886,downstream_flanking,460,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045969,0.0200915336608886,downstream_flanking,461,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045970,0.0100457668304443,downstream_flanking,462,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045971,0.0100457668304443,downstream_flanking,463,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045972,0.0100457668304443,downstream_flanking,464,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045973,0.0100457668304443,downstream_flanking,465,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045974,0.0100457668304443,downstream_flanking,466,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045975,0.0100457668304443,downstream_flanking,467,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045976,0.0100457668304443,downstream_flanking,468,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045977,0.0100457668304443,downstream_flanking,469,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045978,0.0100457668304443,downstream_flanking,470,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045979,0.0100457668304443,downstream_flanking,471,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045980,0.0276258587837219,downstream_flanking,472,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045981,0.0276258587837219,downstream_flanking,473,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045982,0.0276258587837219,downstream_flanking,474,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045983,0.0276258587837219,downstream_flanking,475,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045984,0.0276258587837219,downstream_flanking,476,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045985,0.0276258587837219,downstream_flanking,477,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045986,0.0276258587837219,downstream_flanking,478,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045987,0.0276258587837219,downstream_flanking,479,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045988,0.0276258587837219,downstream_flanking,480,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045989,0.0276258587837219,downstream_flanking,481,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045990,0.0125572085380554,downstream_flanking,482,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045991,0.0125572085380554,downstream_flanking,483,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045992,0.0125572085380554,downstream_flanking,484,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045993,0.0125572085380554,downstream_flanking,485,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045994,0.0125572085380554,downstream_flanking,486,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045995,0.0125572085380554,downstream_flanking,487,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045996,0.0125572085380554,downstream_flanking,488,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045997,0.0125572085380554,downstream_flanking,489,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045998,0.0125572085380554,downstream_flanking,490,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119045999,0.0125572085380554,downstream_flanking,491,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119046000,0.0175800919532775,downstream_flanking,492,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119046001,0.0175800919532775,downstream_flanking,493,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119046002,0.0175800919532775,downstream_flanking,494,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119046003,0.0175800919532775,downstream_flanking,495,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119046004,0.0175800919532775,downstream_flanking,496,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119046005,0.0175800919532775,downstream_flanking,497,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119046006,0.0175800919532775,downstream_flanking,498,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119046007,0.0175800919532775,downstream_flanking,499,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2135m,chr4,119046008,0.0175800919532775,downstream_flanking,500,119043891,119045509,119043391,119046009
19_MB_Glut,AiE2128m,chr4,118489177,0.0100457668304443,upstream_flanking,500,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489178,0.0100457668304443,upstream_flanking,499,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489179,0.0100457668304443,upstream_flanking,498,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489180,0.0050228834152221,upstream_flanking,497,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489181,0.0050228834152221,upstream_flanking,496,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489182,0.0050228834152221,upstream_flanking,495,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489183,0.0050228834152221,upstream_flanking,494,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489184,0.0050228834152221,upstream_flanking,493,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489185,0.0050228834152221,upstream_flanking,492,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489186,0.0050228834152221,upstream_flanking,491,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489187,0.0050228834152221,upstream_flanking,490,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489188,0.0050228834152221,upstream_flanking,489,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489189,0.0050228834152221,upstream_flanking,488,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489190,0.0050228834152221,upstream_flanking,487,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489191,0.0050228834152221,upstream_flanking,486,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489192,0.0050228834152221,upstream_flanking,485,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489193,0.0050228834152221,upstream_flanking,484,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489194,0.0050228834152221,upstream_flanking,483,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489195,0.0050228834152221,upstream_flanking,482,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489196,0.0050228834152221,upstream_flanking,481,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489197,0.0050228834152221,upstream_flanking,480,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489198,0.0050228834152221,upstream_flanking,479,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489199,0.0050228834152221,upstream_flanking,478,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489200,0.0125572085380554,upstream_flanking,477,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489201,0.0125572085380554,upstream_flanking,476,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489202,0.0125572085380554,upstream_flanking,475,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489203,0.0125572085380554,upstream_flanking,474,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489204,0.0125572085380554,upstream_flanking,473,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489205,0.0125572085380554,upstream_flanking,472,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489206,0.0125572085380554,upstream_flanking,471,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489207,0.0125572085380554,upstream_flanking,470,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489208,0.0125572085380554,upstream_flanking,469,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489209,0.0125572085380554,upstream_flanking,468,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489210,0.0,upstream_flanking,467,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489211,0.0,upstream_flanking,466,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489212,0.0,upstream_flanking,465,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489213,0.0,upstream_flanking,464,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489214,0.0,upstream_flanking,463,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489215,0.0,upstream_flanking,462,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489216,0.0,upstream_flanking,461,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489217,0.0,upstream_flanking,460,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489218,0.0,upstream_flanking,459,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489219,0.0,upstream_flanking,458,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489220,0.0050228834152221,upstream_flanking,457,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489221,0.0050228834152221,upstream_flanking,456,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489222,0.0050228834152221,upstream_flanking,455,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489223,0.0050228834152221,upstream_flanking,454,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489224,0.0050228834152221,upstream_flanking,453,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489225,0.0050228834152221,upstream_flanking,452,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489226,0.0050228834152221,upstream_flanking,451,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489227,0.0050228834152221,upstream_flanking,450,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489228,0.0050228834152221,upstream_flanking,449,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489229,0.0050228834152221,upstream_flanking,448,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489230,0.0050228834152221,upstream_flanking,447,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489231,0.0050228834152221,upstream_flanking,446,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489232,0.0050228834152221,upstream_flanking,445,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489233,0.0050228834152221,upstream_flanking,444,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489234,0.0050228834152221,upstream_flanking,443,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489235,0.0050228834152221,upstream_flanking,442,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489236,0.0050228834152221,upstream_flanking,441,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489237,0.0050228834152221,upstream_flanking,440,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489238,0.0050228834152221,upstream_flanking,439,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489239,0.0050228834152221,upstream_flanking,438,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489240,0.0426945090293884,upstream_flanking,437,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489241,0.0426945090293884,upstream_flanking,436,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489242,0.0426945090293884,upstream_flanking,435,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489243,0.0426945090293884,upstream_flanking,434,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489244,0.0426945090293884,upstream_flanking,433,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489245,0.0426945090293884,upstream_flanking,432,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489246,0.0426945090293884,upstream_flanking,431,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489247,0.0426945090293884,upstream_flanking,430,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489248,0.0426945090293884,upstream_flanking,429,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489249,0.0426945090293884,upstream_flanking,428,118489677,118490197,118489177,118490697
19_MB_Glut,AiE2128m,chr4,118489250,0.0100457668304443,upstream_flanking,427,118489677,118490197,118489177,118490697
